,date,obs,HRES,CTR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50
10,2007-01-16,0.0,0.0,0.138461589813232,2.72848323795705e-09,0.0,0.11521577835083001,9.09494615036754e-09,3.63797793972997e-09,2.72848323795705e-09,0.0,4.5474726415029e-09,0.0019073495423072,0.0144839268614305,0.0778436515247449,1.8189885361841197e-09,0.0,1.8189885361841197e-09,2.86072463495657e-05,0.0791549682617188,0.00191926756087923,0.0606477224209812,0.0,0.0,0.0,0.0,9.0949383441119e-10,5.45696734327583e-09,0.00192165316548198,0.0,3.63797793972997e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.0949383441119e-10,0.0,2.72848323795705e-09,0.00572204044146929,0.0,4.5474726415029e-09,0.0,0.0,3.63797793972997e-09,0.0,0.0873506141942926,0.0,0.0,0.00762939089327119,9.09494615036754e-09,0.0,0.0938177108764648
11,2007-01-17,0.0,0.261306762695312,0.600337982177734,0.51426887512207,0.250339508056641,0.197172164916992,0.22363661264535004,0.20289421081543,0.6771087646484379,0.601291656494141,0.322580337524414,0.310859701130539,0.22721290588378898,0.622749328613281,0.41151046752929704,0.48923492431640603,0.34001350286416704,0.45347213745117204,0.521183013916016,0.516653060913086,0.413417816162109,0.34761428833007796,0.306367874145508,0.46944618225097706,0.20194053649902302,0.292301177978516,0.830888748168945,0.71263313293457,0.581264495849609,0.283718109130859,0.452041625976562,0.164508819580078,0.47230720520019503,0.0917911529541016,0.704646110534668,0.0891685413080268,0.684380531311035,0.520706176757812,0.193357467651367,0.531911849975586,0.593423843383789,0.6129741668701171,0.483036041259766,0.130176544189453,0.290451047476381,0.121593468065839,0.12183189392089801,0.190138802281581,0.349044799804688,0.288486480712891,0.6816387176513671,0.212907805689611,0.536203384399414
12,2007-01-18,0.8,10.643005371093802,9.79555118829012,5.6884763762354895,6.893424782902,6.64743408560753,13.9985084533691,6.77680969238281,7.41531327366829,10.1572414860129,10.3740692138672,4.93400543928146,5.02920150756836,11.576747521758099,8.97577311843634,6.4181517809629405,10.7577899470925,12.8670306876302,8.13770294189453,9.42707061767578,7.25725153461099,11.795444414019599,4.19092178344727,6.54125213623047,6.52128178626299,11.4412494003773,5.85071556270123,9.761772118508821,11.196021921932699,8.334369398653509,10.0457957014441,6.7741586826741695,10.5705261230469,7.984161376953121,10.9139056876302,9.65131726115942,10.7707977294922,8.35800170898438,7.680416107177731,10.0955963134766,6.57678581774235,11.2560084089637,7.74326315149665,11.288280598819302,9.410171769559382,9.03987884521484,10.2504920214415,8.0545237287879,4.91790752857924,4.81176376342773,4.76143835112453,10.788154788315302,7.6719094067812
13,2007-01-19,8.4,9.16961394250393,10.9747694805264,10.1648140698671,5.6760786101222,11.865044012665699,8.68606567382812,6.83174096047878,9.86888818442822,11.440162546932699,10.036277584731598,8.20846576243639,11.2340925261378,7.58171081542969,7.27949105203152,9.418602101504801,9.33532696217299,6.751918699592349,10.0799752399325,9.08065773546696,8.28557927161455,12.3220821842551,7.26394634693861,8.84878169745207,9.3867490068078,8.57906322926283,8.92435014247894,11.3624762743711,8.69598425924778,5.73381409049034,9.818535298109051,10.228157043457001,11.3671869039536,15.8977508544922,6.90708123147488,11.287326924502802,8.866024203598501,7.71427154541016,8.48674774169922,10.4068759828806,8.28893668949604,12.418479658663301,8.78105126321316,7.146358489990231,9.34839248657227,9.161205030977731,7.451534271240231,11.047782376408598,8.84819030761719,5.46817760914564,13.7844085693359,10.918140411377001,12.057323008775699
14,2007-01-20,5.0,2.54582054913044,2.70235072821379,2.67332070507109,2.8068923857063104,2.8589917346835096,3.1151007860899003,5.186357535421849,2.53112800419331,2.73819919675589,2.8968811966478802,4.0812492370605495,3.71014606207609,3.2159041147679104,2.5204848498106,3.0510425567627,3.4527110401541,2.9988479800522296,1.94012641441077,3.7143230438232404,2.0637894049286802,2.50729569233954,4.1938018985092596,2.5797269772738196,2.49638548120856,3.3808706793934102,2.22450261935592,2.11977958679199,2.39377981051803,2.84336088225245,4.42233076319098,2.70462036132812,3.8509368896484397,2.48279562219977,1.7934415955096499,2.23869318142533,4.02302760630846,1.8290519947186101,3.20762628689408,1.9484710646793202,3.71170043945312,2.5653839111328103,2.3937225341796897,3.6408328451216203,3.1466674990952,3.74269485473633,2.5348663330078103,2.23961821757257,3.2833386212587405,2.06294050440192,2.52690305933356,2.0964143332094,2.95494077727199
15,2007-01-21,2.0,5.1180729642510405,4.27859788760543,5.524892359972,5.9568216092884505,3.71663086116314,2.64221196994185,3.35147860459983,4.9920273013413,1.73029897268862,5.16940094530582,7.15720187872648,3.80459777079523,2.51577375456691,3.90132423490286,2.4920366704464,3.91715532168746,4.79197036474943,7.24296551197767,5.12348162010312,4.302024841308589,7.301225326955321,1.91187858581543,0.642175669781864,5.99210755899549,6.48682611063123,3.1536100432276704,4.61481092497706,1.58236501738429,2.75938026607037,4.79012029245496,1.89213757403195,4.28459141403437,1.4403915265575098,5.2581406198442,3.68710048496723,4.39184671267867,4.494485910981889,2.53950105980039,4.720745142549281,3.137216437608,5.59839233756065,5.26532158255577,3.9192344993352903,5.6770802475512,5.2407835610210896,1.7227507196366798,0.9934902191162109,5.91111183166504,1.16499897558242,6.086959969252349,3.03954118862748,3.58083727769554
16,2007-01-22,0.1,0.11372564767952999,0.501155853271484,0.0782012939453125,0.25582313537597695,4.20498847961426,0.0278854349744506,0.0756359077058733,0.25200843811035195,0.0808143595349975,1.0665130103007,0.17855642363429103,0.332107534632087,0.647335080429912,0.310659408569336,0.21672248840332,0.15616415475960801,0.0583744076720905,0.779628753662109,0.478696834761649,0.318527221679688,1.28984451293945,0.0583744040341116,0.0996589660644531,1.11508369445801,0.41401863563805796,0.23603439331054699,0.0958442687988281,2.62041087262332,0.35023689270019503,0.669002532958984,0.22745132446289104,0.13134955952409696,0.054826738050905995,0.264635076746345,0.188732141396031,0.23341178894043,0.926494598388672,0.114679329271894,0.0834751117508858,0.23078918457031197,0.205039978027344,0.0457382193417288,0.171661376953125,1.2211037101224098,0.8824348333291709,0.0404119346057996,0.517845153808594,0.0946330837905407,0.0872611926752143,0.39379118243232397,0.104427337646484,0.421485892729834
17,2007-01-23,0.0,0.19483565120026503,0.38957595825195296,0.28934478177689,0.314331060508266,0.18930435180664104,0.263690948486328,1.3383103068918,0.6326675647869711,1.2202262878418,0.20599365234375,0.0994491638266481,0.75416563777253,1.83656695298851,0.8296966552734379,1.15795130841434,0.316953664878383,0.0480651651741937,0.589895236771554,0.8355140453204509,0.80757139949128,0.21696090698242199,0.665092491544783,0.6875991821289059,0.19515989697538302,0.730991363525391,0.0829696655273438,0.0513076665811241,0.6043434259481729,0.636768352705985,0.0703334808349609,0.260448432527483,0.36191940307617204,0.864601111970842,0.443935394287109,0.972270965576172,0.203514093300328,0.364494335372001,0.513849256094545,0.147533413837664,0.178623187821358,0.989341759122908,0.22430419630836698,0.59623719425872,0.351085676811635,1.43088342156261,0.13322829909157,0.0451087835244834,0.6463050958700479,2.5233079213649,0.667095184326172,0.23231506929732895,0.421142554841936
18,2007-01-24,0.0,0.0131130072986707,0.42819976806640603,2.48432159423828,0.00360488775186241,0.0,3.3655166625976602,0.0,5.45696734327583e-09,0.0,12.270450592041,0.006198883056640621,0.0882148742675781,0.6856918334960941,0.0,0.0038146908991620898,0.313282012939453,0.0,2.05135345458984,4.06885147094727,0.0,0.00667572021484375,0.0123977661132812,0.0,0.0629425048828125,0.0038146954466356,5.05495071411133,0.00173568696482107,0.0944137573242188,0.281333923339844,0.0,0.006198883056640621,0.314712524414062,0.0867843627929688,0.0,0.003814697265625,0.183105454198085,0.362396240234375,0.0,0.0,0.872135162353516,0.576019287109375,0.0,0.327110290527344,0.0123977652037865,0.0,0.0038146899896673897,0.0,1.5873908996581998,0.232696533203125,0.7448196411132809,0.295639038085938,0.0
19,2007-01-25,0.0,0.0107765208667843,0.00524519418831915,0.0103473648778163,0.0388145490433089,0.009059899639396459,0.00905990509636467,0.0698566436767578,0.0205039941647556,0.0571727759961504,0.017881387975648998,0.0190734845091356,0.0179100024979562,0.0090599169197958,0.0103473666968057,0.0565052032470703,0.0026226070986012898,0.0205039941647556,0.0331401824951172,0.0309944152832031,0.00762938816478709,0.0219345038203755,0.0115776110760635,0.0295639019896043,0.14114378427621,0.0,0.0750541657907888,0.0725746140233241,0.0190734899661038,0.0138282775878906,0.0458431168226525,0.0192642182810232,0.0178337104443926,0.0126361701404676,0.117015835712664,0.0548458083358128,0.0278949755738722,0.0152587945194682,0.0679492950439453,0.0103855127235875,0.0285625446849735,0.033140186133096,0.0298023078357801,0.00762939453125,0.0757694215280935,0.0152587945194682,0.072479248046875,0.0193119049072266,0.0523471826454625,0.0126361846923828,0.0219345129153226,0.0246906256506918,0.00905990600585938
20,2007-01-26,0.0,0.14638900756835901,0.1220703125,0.12339354725554598,0.0793337749200873,0.124156475067139,0.0753402709960938,0.217998036532663,0.26627304032445004,0.11807680130004901,0.12606382369995098,0.13008713722229,0.134091373183765,0.0982284545898438,0.102990867162589,0.148962732055224,0.111199624370784,0.0945925712585449,0.12741445971187199,0.1340722956229,0.088125467300415,0.13768672943115198,0.157916540047154,0.19779801368713398,0.0986158775049262,0.0610268143645953,0.0955522045842372,0.145912170410156,0.17586351896170496,0.148009072290733,0.144014367833734,0.18844008445739702,0.147998332977295,0.116149189125281,0.0843083835206926,0.103563070297241,0.14457106590271,0.15390991757158198,0.113117697765119,0.15658140182495098,0.129230029415339,0.125110149383545,0.124156475067139,0.0756978988647461,0.150313382619061,0.173192020156421,0.104337930679321,0.0574040386709385,0.14046907017473098,0.10317564010620099,0.0978410243988037,0.150287145515904,0.17395615577697798
21,2007-01-27,0.5,1.8787644803524,1.7732429550960702,1.27279991284013,2.5898264721036,2.92835710570216,1.48980133235455,1.43482442945242,2.5322437286377,2.5770282372832303,2.21407413482666,2.1299934014678,1.7297267913818402,2.15685367584229,1.36566162109375,1.6492605209350601,1.48103712126613,1.47207733243704,1.83622841723263,1.7680739983916298,2.40133283659816,2.12514400482178,1.8491363152861597,2.45034694671631,1.4101171400398,1.9899844191968403,2.17318534851074,2.72252550348639,2.00023408979177,1.27122877165675,2.10464000701904,2.5017070583999197,1.6157436184585101,2.30507366359234,2.2760343272239,1.75073149148375,1.71144958585501,1.4955806545913202,2.10150238126516,1.85227394104004,1.6594171756878502,1.7929124878719398,2.49198917299509,1.57850980758667,1.7000436782836899,1.9262647256255099,1.53177743777633,1.55465130228549,2.04523559659719,1.2597823515534399,2.42696283385158,1.63267611060292,2.4287914857268302
22,2007-01-28,1.5,0.459671020507812,0.8184909820556641,0.692796718794852,1.29493232816458,0.8291721460409459,0.6490707164630289,0.530648219864815,1.24185089953244,1.44535535946488,0.717735267244279,0.9437417611479759,0.638604164123535,1.19682308286428,0.682592391967773,0.9551810799166559,0.46217441558837896,0.668716442305595,1.1739849578589199,1.4488315209746399,0.562643981538713,1.88177591189742,0.556182872969657,0.835776329040527,0.7435703300870949,0.9130430407822131,0.724959361832589,1.86192989349365,0.533890735823661,0.8640289306640621,0.9389400365762409,0.869941723067313,0.617780664470047,0.447149272076786,0.7219075923785571,0.6156587623991071,0.797891640104353,0.711417174898088,1.08189578168094,1.6857385635376,0.7865619845688342,0.814957602415234,0.588178634643555,0.571227050386369,1.9052743446081901,0.524301547557116,0.46010018559172705,0.9300232050009071,0.6323051638901229,0.6362390704452989,0.889062881469727,1.7136144451797,0.608205795288086
23,2007-01-29,1.0,1.7547607421875,2.27665901184082,2.09426879882812,2.34355917200446,1.92923541180789,2.21312046051025,2.22935201600194,2.83546443097293,2.81579489819705,2.3126935120672,2.57909297943115,1.76601414568722,2.00726976618171,2.7210712432861297,2.03231326304376,1.84805388562381,2.04486842267215,2.7072429656982404,3.63459577783942,1.85355183202773,1.94566254504025,2.5937557220458998,1.83961389120668,2.76455888524652,2.43058195337653,2.0351887214928897,2.4099349975585898,2.02981941401958,2.7412890922278197,2.3004531394690297,2.49922275543213,2.4204254150390603,3.4077167510986297,1.70245172921568,2.06656451337039,2.40054121240973,2.4482726585120003,2.30009551160038,2.11484427563846,2.51007080078125,2.22837924957275,2.03478336334229,1.79562566336244,2.58169183507562,2.13503837585449,2.2197247017175,2.55317683331668,1.6658544773235902,2.4820803664624704,2.27719312533736,1.7229318618774399,1.68857572134584
24,2007-01-30,0.0,0.323176383972168,0.8703517960384491,0.918595818802714,0.965893268585205,0.920891761779785,1.021025236696,0.9984970092773441,0.8691501570865509,0.6496310234069821,0.989539665170014,0.897049903869629,0.828354328405112,0.862503075040877,0.7417750312015409,0.922780018299818,0.920503167435527,1.15740299224854,0.697522191330791,0.9670209838077429,0.72556734085083,0.939726829528809,0.9073233231902121,0.752806663513184,0.917222467251122,0.968337059020996,0.8068084716796879,0.8775591850280758,0.91552734375,0.8396196062676609,0.807206612080336,0.8556246757507321,0.8149838540703059,0.8876919746398929,0.8400225779041651,0.7280230638571079,0.8485579746775329,0.86424348410219,0.9420514106750492,0.789642333984375,0.889792456291616,1.06219528242946,0.6254315376281739,0.853173725772649,0.734150409698486,0.905585300642997,0.907111156266183,0.721335411071777,0.9351921034976841,0.9176254388876259,0.6967782974243161,1.0272860527038599,0.9222030639648441
25,2007-01-31,0.0,0.18456576799508198,0.42647123336792,0.431448221206665,0.49686431884765603,0.36412477493286105,0.43982267379760703,0.38242340087890603,0.38832426071167,0.42456388473510703,0.370413064956665,0.44423341751098605,0.450313091278076,0.30785799026489297,0.398635864257812,0.513076782226562,0.37974119186401395,0.390619039535522,0.39234757423400896,0.301182270050049,0.48007012810558103,0.522217771504074,0.36755204200744607,0.38471817970275896,0.41064620018005393,0.40397047996521,0.44307112693786604,0.362575054168701,0.44804811477661105,0.406652688980103,0.572770833969116,0.255763530731201,0.5117356777191161,0.38108229637146,0.5193650722503661,0.44974684715271,0.34561753273010304,0.46634674072265603,0.413894653320312,0.40912628173828103,0.452041625976562,0.340640544891357,0.462353229522705,0.452041625976562,0.413894653320312,0.5453228950500489,0.31107664108276395,0.45260787010192893,0.36448240280151395,0.368118286132812,0.527381896972656,0.430881977081299,0.393301248550415
26,2007-02-01,0.0,0.354542746208608,0.46122074127197293,0.41371345287188893,0.411438930314034,0.57065486907959,0.35838485928252295,0.5878341034986079,1.42092222813517,0.604450702667236,0.275242317002267,0.451284635346383,0.460803508758545,0.45454502105712896,1.63030624389648,0.534422404598445,0.464081764221191,0.97265001386404,0.39768218994140603,0.350213056663051,0.331878662109375,0.43427944183349604,0.483155250549316,0.506281852722168,0.814981467556208,0.3663802053779361,0.35685300827026395,0.653085706289858,0.41848421096801797,0.46027183998376103,0.5977749824523929,0.600814819335938,0.509262084960938,0.49752474296838,0.42438507080078103,0.627696514129639,0.44953823089599604,0.385284423828125,0.622339197434485,0.550568103790283,1.25633715651929,0.5863308906555179,0.563979148864746,0.33628940582275396,0.411808490753174,0.305721769109368,0.586960290092975,0.683426856994629,0.43008328066207496,0.52605866221711,0.641822814941406,0.460267066955566,0.965893268585205
27,2007-02-02,0.0,0.446021556854248,0.32100081443786604,0.39920807466842206,0.29104948043823203,0.314146280288696,0.6704473635181779,0.6381869316101071,0.0774443033151329,0.33625960350036604,0.840185908600688,0.49304962158203103,0.38565634167753204,0.678658485412598,0.14094948710408098,0.5374848842620851,0.458731665275991,0.27656435850076394,0.427424907684326,0.38470269646495603,0.320998427923769,0.45853853225708,0.0997626775642857,0.476449728012085,0.18540023302193698,0.45031905756332,0.247386691626161,0.6959795719012621,0.301748514175415,0.12074351252522302,0.323301559546962,0.24643540382385298,0.5838274955749511,0.0942349433898926,0.8327364921569821,0.572010292671621,0.511347083374858,0.46062469482421897,0.279246567515656,0.35610795021057107,0.8205318590626121,0.275142199825495,0.5029737949371339,0.5788946291431779,0.38204193697311,0.44384598731994607,0.45490264892578103,0.0802874419605359,0.40055753197521,0.6412410875782371,0.39328576531261206,0.744050717912614,0.263035297393799
28,2007-02-03,0.0,0.42143464088439897,0.66298246383667,0.8216714486479759,0.590890645980835,0.600814819335938,0.683183665387332,0.635719276033342,0.537481333594769,0.83884596824646,0.44859410263597993,0.6773138302378361,0.645250082015991,0.60498237144202,0.78505277633667,0.669658184051514,0.568389892578125,0.734148023184389,0.559620908461511,0.616073608398438,0.642027880530804,0.598516489844769,0.6160699995234611,0.580973632168025,0.7327938219532371,0.5351901054382321,0.7076215697452429,0.7493889424949879,0.6164610385894781,0.674426555633545,0.515391817316413,0.652313232421875,0.6591773126274351,0.7337605929933492,0.6204748060554269,0.6042420864105219,0.585556030273438,0.711245578713715,0.6412219954654571,0.718696101102978,0.57375431060791,0.661849975585938,0.617022509686649,0.663187529426068,0.8047020528465509,0.7036113529466089,0.67979097366333,0.6572699639946221,0.5975866224616769,0.64927339553833,0.596263387706131,0.6923675537109379,0.494003295898438
29,2007-02-04,0.0,0.0896453711902723,0.0795423984527588,0.0547468662261963,0.06866455078125,0.0354647891072091,0.0623762534814887,0.0978410243988037,0.0553131103515625,0.126361846923828,0.0497698747494724,0.0318586789944675,0.08791687287157401,0.140011354233138,0.0627636836725287,0.0479817390441895,0.0776350352680311,0.05340576171875,0.0776350570959039,0.0902116080396809,0.0802874565124512,0.0637173652648926,0.0839233325677924,0.0583529472351074,0.0471175226266496,0.0596940444665961,0.10812282562255901,0.0802874565124512,0.0448226855951361,0.0471175044367556,0.11444091796875,0.11807680130004901,0.052064708143007,0.0795423911768012,0.11214613186894,0.0547468880540691,0.0610351526120212,0.0637173725408502,0.04768374492414299,0.0448227001470514,0.108152686152607,0.0507235490658786,0.110447450424545,0.0610351526120212,0.0723004268365912,0.0596940481045749,0.0812411744846031,0.0659823417663574,0.10719894635258198,0.0345110820489936,0.0925064086914062,0.0663697646814398,0.11444091796875
